Country,Year,LifeExpectancy,GDPperCapita,Population,SchoolEnrollment,InternetUsers,HealthExpenditure,LiteracyRate,GDPGrowth
Albania,1997,73.383,728.5455237296745,3148281.0,,0.0486,,,-11.711573281227786
Virgin Islands (U.S.),1991,70.8079268292683,,104807.0,119.724082946777,,,,
IDA & IBRD total,2004,66.82383053169274,1632.3978202583926,5417128229.0,101.412147521973,,81.3239814560483,79.5674514770508,7.576755979263666
Vanuatu,1991,67.114,1326.373212562116,151793.0,96.1060028076172,,,,3.147638480275859
Denmark,2015,80.70243902439024,53094.01336075736,5683483.0,100.882141113281,96.3305,5531.87890625,,2.104414564453009
Middle income,2018,71.96013269161774,5240.738757119683,5640395313.0,99.0251922607422,,266.58780344562285,86.3734893798828,5.038087593246203
Netherlands,2009,80.54878048780489,53172.02615814183,16530388.0,107.019401550293,89.63,5282.74316406,,-3.665290491450961
South Asia,2011,67.81083948340245,1397.0068242448044,1464372623.0,109.978492736816,9.4,46.372331984182686,68.6995315551758,5.451094031907246
Grenada,2014,75.045,7986.334212107877,114132.0,108.844735077129,51.6,381.22598267,,7.342123960379482
East Asia & Pacific (IDA & IBRD countries),2020,75.73384970546994,8485.420257804639,2095759417.0,100.050987243652,66.6,446.49690890404,96.2679672241211,1.3451781381745178
Jamaica,1999,71.189,3431.568134683354,2589795.0,91.0281600952148,2.36,,79.9199981689453,1.047673870737924
Greece,1996,77.68536585365854,13432.526218324443,10608800.0,,1.4,,,1.3824705732585727
Cote d'Ivoire,2000,51.393,936.6365413487983,17699004.0,64.5294876098633,0.231462,33.58165741,48.7400016784668,-0.2657894622759471
Sri Lanka,1998,70.134,849.3746127685797,18596003.0,107.307228088379,0.296,,,4.698423047720524
Djibouti,1997,56.207,748.232840194914,671817.0,,0.0829,,,
Mozambique,2000,49.476,327.1262397915697,18129653.0,73.2299194335938,0.109593,7.00877714,,0.7662349557734416
St. Vincent and the Grenadines,2017,71.013,7988.044450192978,105663.0,113.043479919434,53.7,337.89614868,,1.448830633671605
Dominican Republic,1990,67.746,989.1639412076594,7151166.0,,0.0,,,-5.454312395112538
Caribbean small states,2015,71.86410216654757,14402.472577938885,4314191.0,99.7156524658203,,752.6892283003905,,-0.1309587045151516
Morocco,2006,69.157,2438.12646484375,30771178.0,104.963706970215,19.7712,110.22368622,,7.7908200104026974
Tanzania,1992,51.432,250.329925537109,27457588.0,67.8285980224609,,,,0.5843221319240683
Barbados,2004,75.15,12886.366527246744,267298.0,102.365783691406,49.8,942.37701416,,1.4115983066369324
Philippines,2014,69.311,2866.838037614072,103767130.0,104.629987793486,34.7,106.16293335,,6.347987482608673
Oman,2009,76.631,20655.918024921848,2684659.0,100.969787597656,26.8,510.08691406,,5.981966949044022
Gabon,2005,62.978,6547.876139551863,1463495.0,,4.89326,189.56433105,,2.6762033331092567
Libya,1996,70.736,5591.020275445585,4987393.0,,,,,2.134123200292777
Heavily indebted poor countries (HIPC),2018,62.79854425822195,977.3459005044284,802020674.0,100.386817932129,,43.420714655652816,64.5372924804688,4.234449959056931
IDA & IBRD total,2018,71.15332828921403,5111.821394511662,6518316997.0,98.8927383422852,41.7,262.29041373275027,84.6161499023438,4.913963333746381
Tonga,2009,70.949,2914.2377400456385,107203.0,113.065528869629,10.0,118.79367065,,-5.129178191505318
Qatar,2015,81.785,68985.29469615073,2344557.0,101.073259958727,92.8848,2422.64453125,,4.753345724387373
South Sudan,2014,45.625,1242.7345018103244,11235073.0,,2.6,,,3.37364847715736
IDA blend,2007,58.06009060510067,1296.3796826118098,470476526.0,84.4523315429688,6.1,47.20545571981389,59.5759201049805,5.422509524400226
Pacific island small states,1997,66.68072080820939,2037.0260745999285,1954642.0,103.779083251953,,,,-1.2818284558650674
Europe & Central Asia,2009,75.68924793526266,23237.11513412262,887741128.0,101.233612060547,52.7,2196.878371595935,97.7062072753906,-4.433390589991163
Latvia,1990,69.27317073170732,,2663151.0,,0.0,,,
Middle income,2017,71.65997567233337,4973.537079677237,5579306367.0,102.705619812012,,256.2510733097274,85.962043762207,5.365862377812178
India,2002,63.649,469.1499289739273,1097600380.0,97.4474563598633,1.53788,20.15651703,,3.8039753211217544
Kenya,1996,55.575,440.5270788808763,27344211.0,,0.0088399999999999,,,4.146839268760132
Oman,2003,74.521,10463.54258321412,2363796.0,96.4981994628906,7.25574,290.38589478,66.0999984741211,-2.19466567976842
Georgia,1990,68.679,1610.9802714686828,4802000.0,,0.0,,,-14.788785046728975
Brunei Darussalam,2020,75.114,26834.359246383858,447404.0,102.709633966272,96.3055,657.90374756,,1.133573406054026
IDA total,1991,53.27515806358204,455.4318250685494,898197050.0,71.8321533203125,,,49.775821685791,1.924270370928042
Croatia,2006,75.8368292682927,11502.753124287045,4311159.0,99.3845520019531,37.98,816.01702881,,5.081465904072701
Africa Western and Central,2002,51.108023571134275,616.7960326379975,290841795.0,82.8384094238281,,19.766874199560306,49.5582504272461,9.968802113919368
Burkina Faso,2011,57.001,725.0247677254749,16661908.0,79.7322151346571,3.0,33.70409393,,6.622562613066933
Thailand,2007,73.779,3918.5281743458054,67102394.0,97.8308029174805,20.03,125.10979462,,5.435151690508093
United Kingdom,1996,77.08780487804879,24406.400298359004,58166950.0,,4.12,,,2.5819938751743763
Zimbabwe,1998,47.551,552.1653201980271,11594297.0,107.43229675293,0.0816,,,2.8852117961965575
Uruguay,2014,77.194,18322.427676715724,3356334.0,108.393033302718,61.4625,1495.59777832,98.4400024414062,3.238791229523642
South Asia (IDA & IBRD),2018,70.65235739713637,1988.366333179902,1589164714.0,102.812812805176,20.9,57.62712001020979,74.7436676025391,6.393666325361451
Belize,2015,71.647,6154.495934982166,356333.0,113.602548159784,41.59,287.53118896,90.9199981689453,2.8761837951595908
Grenada,1995,72.094,3294.269883396572,103869.0,133.123962402344,0.0,,,2.1294751495985764
Grenada,2010,74.731,6909.60169568597,111586.0,110.229927062988,27.0,374.46508789,,-0.511146187173722
Lao PDR,2005,60.688,466.0615069977412,5869523.0,110.026527404785,0.850357,17.33082581,72.6999969482422,7.107568368112666
"Micronesia, Fed. Sts.",2017,65.761,3279.1077903928535,109481.0,94.2192600897319,35.3041,408.86560059,,0.8230452674897037
United Arab Emirates,2017,82.388,42340.59171601607,9223225.0,,94.8199,1695.203125,,0.7350687139412031
Latin America & Caribbean,2015,74.7432221893097,8758.631461288003,618868462.0,108.312019348145,54.4,681.597120952927,93.4505004882812,0.4032566529631509
Philippines,2008,68.643,1959.292335349778,92699095.0,101.465858459473,6.22,75.69056702,95.4199981689453,4.344487305091832
Jamaica,2008,71.502,5029.800952817452,2725635.0,98.6940078735352,23.6,282.24386597,,-0.8117367032808147
Haiti,1991,53.524,496.54598743386447,6995450.0,,,,,1.8805447239628137
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2020,69.00909640263727,2375.4738441755976,687728758.0,,46.3,125.77670023682552,,-2.793961030920329
Philippines,2009,68.631,1864.450434064713,94384250.0,102.759162902832,9.0,77.64539337,,1.4483230627566854
Myanmar,2016,65.64,1229.1971351589325,51495696.0,119.916152954102,16.0,59.67910385,84.7799987792969,5.86247291518572
Antigua and Barbuda,1999,74.456,11342.33492309131,73666.0,,5.3,,,3.7077459451265753
Netherlands,1994,77.37512195121951,24682.58667428631,15382838.0,,3.26,,,2.961092490926049
Afghanistan,2003,57.171,198.87111572872664,22733049.0,95.3357467651367,0.0878913,17.74602509,,8.832277802882672
Mexico,2007,73.796,10134.332712970609,108774360.0,108.726860046387,20.81,558.06530762,92.8000030517578,2.0778639395329037
Virgin Islands (U.S.),1993,71.07826829268292,,106578.0,124.084976196289,,,,
Low & middle income,1993,63.488984727053925,840.4306372388851,4282493268.0,95.6187210083008,,,70.8108978271484,5.025425234571699
Lao PDR,1995,56.344,357.75816219340624,4929409.0,103.864929199219,,,60.25,7.031254324190044
Turkiye,2001,72.271,3045.554139569256,66245128.0,107.175216674805,5.18948,148.86210632,,-5.750006554642567
Marshall Islands,2015,65.292,3764.344262295082,48800.0,106.642495754433,19.2824,557.35211182,,1.8857459789240067
Lesotho,1998,52.029,464.68374554826465,1998049.0,95.4888076782227,0.011,,,1.5376558943374334
Antigua and Barbuda,2008,76.075,18786.67431422159,82912.0,118.499542236328,38.0,694.03344727,,-0.0140065981851762
Curacao,2004,73.735,16671.340339165494,134192.0,,,,,0.2084610731093619
Kosovo,2018,77.117,4384.1862408494735,1797086.0,,89.443,,,3.406632270562852
European Union,2012,80.16577732092712,33328.77198576163,442069839.0,101.635932922363,,3300.159838958623,,-0.7617854392972845
Upper middle income,2020,75.23155162011791,8334.905823767429,2785181241.0,101.335487365723,70.3,490.91563154551767,95.7266387939453,-0.398382933666042
Ukraine,2015,72.686,2094.47387695313,45784896.0,87.8509930688999,48.8846,154.75454712,,-9.772987212867603
Peru,1994,66.544,1879.366577579185,23881493.0,113.52668762207,0.0085,,,12.308366184844502
Guatemala,1997,65.249,1638.4628185178874,10857754.0,86.4837188720703,0.0955,,,4.364089946783409
"Micronesia, Fed. Sts.",2014,65.294,2945.414959961622,108396.0,97.3142040069009,29.65,345.01589966,,-2.3057757452932464
OECD members,1995,75.47229038208985,22178.78509584159,1158068699.0,,,,,2.6859197226319083
Grenada,2013,75.022,7424.802122873267,113487.0,109.840515778758,35.0,417.74581909,,2.351098016779048
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2016,69.49618263990982,2828.100490448764,641470827.0,,30.6,157.28924360608175,,5.540859774701005
Syrian Arab Republic,2019,70.97,1109.539260360489,20353534.0,,34.65,50.25953293,,1.2207052207052271
Post-demographic dividend,2015,80.44009973133352,40767.673206998865,1097890139.0,100.838203430176,,5108.035963229781,,2.2371485960769064
Myanmar,2012,64.251,1202.6658960055008,49837446.0,,1.4,37.25568008,,7.332670447041494
Tonga,2007,70.887,2797.06560109144,106726.0,110.225120544434,7.17987,134.56217957,,-2.464307791002227
Greenland,1994,65.9009756097561,18124.099807576335,55500.0,,0.0647,,,5.924369801492091
Marshall Islands,2013,64.954,3677.9069079142087,50681.0,,14.0,445.42425537,,3.808982376350187
Romania,1994,69.50975609756098,1323.032377669268,22730211.0,,0.0263,,,3.931942729625064
Bulgaria,2020,73.35609756097561,10769.947569941432,6550696.0,96.5437622070312,70.1625,856.70440674,,-3.215737434450162
Mauritius,2003,72.1170731707317,4858.265755497474,1213370.0,102.185363769531,12.1871,157.68417358,,5.925445489477312
Lebanon,1992,71.169,1559.3810062844643,3747371.0,77.2161636352539,,,,16.43834570457281
Moldova,2004,68.017,897.1784947494684,2896023.0,,10.6294,64.60713959,,7.399999733581893
Antigua and Barbuda,2020,77.161,15369.60822504014,91846.0,,75.0089,883.50018311,,-18.86877652081479
Albania,2019,79.467,5460.430508693201,2854191.0,102.58954115148,68.5504,366.34014893,,2.062577901761216
Sao Tome and Principe,2005,62.434,844.1691818842738,161639.0,125.522186279297,13.7595,80.13071442,,6.614624750335992
Philippines,1990,64.382,803.5725882558125,62854666.0,106.466331481934,0.0,,93.5699996948242,3.0826725285588736
Spain,2004,79.87073170731709,24925.02678445755,42921895.0,105.000923156738,44.01,1922.27380371,97.1699981689453,3.1145314799160957
Spain,2007,80.87317073170732,32652.01559470198,45226803.0,103.025680541992,55.11,2606.27783203,97.9400024414062,3.5335001316597214
St. Kitts and Nevis,1996,67.488,7788.4283985457105,42877.0,,1.95,,,5.842838025859848
Dominica,2004,71.987,5778.833065465062,68649.0,104.842819213867,30.3196,253.70576477,,4.097836622739166
Guatemala,1994,63.026,1292.672027504829,10043718.0,85.6474227905273,,,64.2099990844727,4.033741496414578
Libya,2013,72.339,11951.713412601106,6304628.0,,16.5,594.65338135,,-17.997961574568123
World,2017,72.36534478196157,10765.266223350423,7614748582.0,101.750663757324,45.2,1027.1186510705188,86.4681015014648,3.4563416013483135
Europe & Central Asia (IDA & IBRD countries),1992,67.71908742216046,2138.298407507089,434844449.0,,,,95.8372268676758,-9.548759481362438
"Venezuela, RB",2013,73.076,12403.14669575824,29912198.0,101.162292480469,54.9,,,1.34309403607476
Europe & Central Asia,2004,73.98809651046724,18102.986610105545,873069464.0,103.689987182617,,1567.3322309618618,97.0722122192383,3.1953156484459555
Dominican Republic,2019,73.112,8183.016236003749,10894043.0,112.333610534668,79.7155,346.12109375,93.6758208343989,4.894030114958397
Nigeria,1995,45.87,1271.616173531988,110819428.0,87.4475326538086,,,,-0.0726647639378796
Sub-Saharan Africa,1997,50.62381375100626,897.8492118288696,628853819.0,75.3786697387695,,,56.1595687866211,4.06840492014247
Guyana,2020,67.751,6775.709390963032,807481.0,96.3569272771871,62.954,367.11260986,85.6399993896484,43.47965171684899
Bulgaria,1990,71.64146341463416,2366.5298212861385,8718289.0,,0.0,,,-9.117377095653794
"Bahamas, The",2002,73.023,26781.61959386516,331614.0,89.1420669555664,18.0,1021.03601074,,2.7049562473102924
Iraq,1993,65.31,53.743784234881936,19201195.0,91.1351470947266,,,,30.28982949115712
Georgia,2008,70.949,3324.7537205015014,3848449.0,109.99112701416,10.01,281.84671021,,2.4216144096064056
Denmark,2004,77.49268292682927,46625.05009801095,5404523.0,100.0,80.93,4194.87353516,,2.776351807440534
Montenegro,1999,73.1438780487805,1367.9025733509702,606001.0,,,,,-9.399998124349892
Ethiopia,2017,64.766,745.6324339253431,109666481.0,101.223991472845,15.6,24.18239403,,9.56418965754014
Burundi,2003,50.997,111.4066828043908,7043154.0,74.1769638061523,0.201273,5.87316799,,-1.2237279602344415
"Korea, Dem. People's Rep.",2006,69.061,,24524507.0,,0.0,,,
Papua New Guinea,1998,60.435,733.4798601376624,5166390.0,74.7489624023438,0.235,,,-3.769113217834573
Switzerland,1991,77.51463414634145,39544.49468267683,6799978.0,,1.18,,,-0.9158166165479428
Israel,1993,77.15365853658537,15178.839987539051,5261000.0,,0.3989999999999999,,,4.116756357145107
Early-demographic dividend,1997,63.09874157898043,1247.8433714204475,2369042441.0,94.5794982910156,,,63.9864387512207,4.932779659009114
Post-demographic dividend,1997,76.77555522446917,24454.258776579565,1006102041.0,,,,,3.4365711531090284
Monaco,2010,84.644,161853.9206222442,33163.0,,75.0,8016.66992188,,2.06521962654098
Slovak Republic,2004,73.95853658536586,10650.129009712562,5372280.0,104.143577575684,52.89,511.52990723,,5.389498569967714
Sierra Leone,2020,59.694,845.9829142845655,7912558.0,142.792124647639,17.1208,47.8861618,,-1.2533490322766028
IDA & IBRD total,2015,70.37189917846466,4494.441197033107,6281111240.0,100.988311767578,32.7,234.87902052134845,83.6365737915039,4.312034254171863
Burundi,1991,44.66,204.66825839881744,5703857.0,63.7648010253906,0.0,,,4.996836447921254
Fiji,2006,66.126,3455.105999073486,890365.0,98.807487487793,9.60004,126.38617706,,1.8524838719948633
Brunei Darussalam,2010,74.82,34937.555517406785,392332.0,108.70580714953,53.0,795.97766113,,2.7413643351482193
Kuwait,2019,81.96975609756099,31707.87374649174,4442316.0,83.058405539644,99.5427,1643.16491699,,2.2638169055351227
Sub-Saharan Africa (excluding high income),2002,52.38513237444492,677.3518225377558,646942913.0,83.4879913330078,,31.2271368987327,58.0415496826172,6.479532842959031
Czechia,2015,78.5780487804878,17931.59876707676,10546059.0,96.9615478515625,75.6688,1308.8013916,,4.95875848915604
Suriname,2009,69.323,7129.576862629098,543568.0,104.568260192871,31.36,380.04019165,,3.013698982662106
Burundi,2014,59.764,250.5404811118771,10799785.0,121.424109579602,1.04239,18.06601143,61.2900009155273,4.240650214026573
Least developed countries: UN classification,2014,62.95925729597387,1035.1274503112086,940284138.0,101.118438720703,8.2,43.38444753712451,60.8007202148438,5.48103116905861
IDA blend,1992,54.78365097487397,519.4246925251784,318337815.0,75.5901336669922,,,53.8175888061523,2.89167891742359
West Bank and Gaza,1997,70.328,1389.1649713765066,2706518.0,91.3420486450195,,,86.0800018310547,14.667639281480804
Ethiopia,2014,62.927,549.9865770825876,101115610.0,93.1145890062913,7.7,21.6064415,,10.257492961005395
"Iran, Islamic Rep.",2010,74.39,6291.194436523436,77420842.0,98.408576965332,15.9,424.60494995,83.6643491892657,5.797938295902611
Portugal,1994,74.91463414634147,9977.319909057707,9991525.0,,0.719,,,0.9648382785759396
Greece,2017,81.28780487804877,18631.99301292935,10754679.0,98.8267135620117,69.893,1509.7845459,,1.4731247270235173
"Congo, Dem. Rep.",1996,49.376,127.4161328282923,45296124.0,,0.000108,,,-1.0231726419992242
United Arab Emirates,2020,81.936,37173.875409306565,9401038.0,108.069803864287,100.0,2154.41113281,,-4.957052433033155
Qatar,1990,73.405,16721.620771458904,440175.0,,0.0,,,3.4144620822663683
Heavily indebted poor countries (HIPC),2007,57.245930400301184,686.5892204111768,587432384.0,92.7580413818359,,33.766666794950815,53.5172004699707,5.4370685182091165
Estonia,1990,69.47560975609757,,1569174.0,,0.0,,,
Poland,1995,71.89268292682927,3700.959567751443,38594998.0,,0.6479999999999999,,,7.929659563139339
IDA blend,1998,54.8967990190859,964.2611159271212,374262946.0,77.8205108642578,,,58.8309783935547,2.7928658877984134
"Korea, Rep.",2016,82.27560975609758,29280.440317004843,51217803.0,99.7160110473633,92.843,2015.13208008,,2.9468817150862634
Cabo Verde,2012,73.315,3736.8151701108713,511955.0,108.38813689184,34.74,174.66062927,85.3300018310547,1.0836484837616638
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",1991,62.63622760049533,1021.7804754188048,369541810.0,,,,,1.2129957511707374
South Sudan,2000,47.591,,6032267.0,,,,,
IBRD only,2010,71.50217950197607,4557.209203075178,4436714947.0,107.380897521973,25.0,230.0249250399168,87.1594924926758,7.82734231629054
Moldova,1997,66.484,657.2921345979496,2936413.0,,0.0281,,,1.6470645603740053
Libya,2014,71.3,8926.420745914742,6427252.0,,17.76,462.19216919,,-23.042805828221503
Channel Islands,2005,80.1,57647.11889080056,153126.0,,,,,
Bermuda,2010,79.414,104111.82424480189,63725.0,106.171371459961,84.21,,,-2.502878289473685
Bermuda,2016,80.476,108747.35614430488,63449.0,,98.0,,,-0.6572063042592049
Equatorial Guinea,2020,62.141,5764.055029129468,1716468.0,,55.0013,230.32144165,,-4.791080833832936
"Congo, Dem. Rep.",1990,48.538,254.87265629250865,36684063.0,59.3284606933594,0.0,,,-6.568310694642463
Hungary,2006,73.09756097560977,11478.489164050112,10071370.0,101.501808166504,47.06,893.20300293,,3.9339316271205433
Jordan,2018,76.491,4145.439896732647,10462306.0,98.8939228109343,65.2,289.47106934,95.4300003051758,1.9190709134156376
Bulgaria,1991,71.5609756097561,883.7365783193251,8632367.0,,,,,-8.445355204546601
New Zealand,2013,81.40487804878049,43000.4646849189,4442100.0,98.8762893676758,82.78,4012.08374023,,2.589541990315979
Switzerland,2019,83.90487804878049,84121.93103044144,8575280.0,101.593048095703,93.1461,9646.91308594,,1.141982189656915
Faroe Islands,1993,76.81707317073172,16374.178334896516,46473.0,,,,,
Dominican Republic,2014,73.145,6496.451669711419,10315528.0,108.064549120947,49.58,312.44223022,91.7600021362305,7.11122629673892
Luxembourg,2017,82.09512195121953,110193.2137972278,596336.0,96.7351989746094,97.363,5713.11865234,,1.3171871375428452
Trinidad and Tobago,2017,72.984,17578.641776586544,1356633.0,,70.6,1083.37609863,,-4.818588906765058
Europe & Central Asia (IDA & IBRD countries),2013,72.79510884246442,10953.725986709169,449206794.0,100.804801940918,53.7,565.1650474387203,98.8806762695312,3.3424167812561905
Chad,1990,45.074,290.59904526219077,5982833.0,50.201831817627,0.0,,,-4.178472372776682
Nicaragua,2008,71.404,1523.6843708640893,5576593.0,121.101028442383,5.3,109.20231628,,3.4357169360808086
Paraguay,1999,69.774,1766.3065728825868,5003135.0,120.88362121582,0.382,,,-1.36607971240079
Togo,1998,53.956,461.1582458549113,4860913.0,112.366470336914,0.306,,,-2.2998765701369877
Comoros,1993,57.026,956.0875757825138,473682.0,90.4742584228516,,,,3.006061307448604
Burkina Faso,2008,55.199,619.4375332562643,15258093.0,71.3662185668945,0.92,28.79026413,,5.799991741053873
Dominican Republic,2004,70.73,2451.691616165686,9104892.0,107.716453552246,8.86555,105.12216187,,2.585566674495766
Tunisia,2002,73.07,2320.7723805784976,9971515.0,112.205703735352,5.25289,124.64620972,,1.3225571482894622
Guatemala,1991,61.926,1014.4027968268234,9272584.0,81.1278686523438,,,,3.658248750068111
Tuvalu,2014,65.278,3528.8585810278178,10984.0,103.576751117735,24.1,527.12036133,,0.0
Ukraine,2001,67.675,800.49072265625,49106855.0,119.877792358398,1.23876,44.14328766,99.4300003051758,8.800000003672224
Uganda,1999,48.977,257.92194960135663,23257281.0,129.493148803711,0.106,,,8.053948377241966
Rwanda,1992,44.397,264.08391451746445,7683266.0,,,,,5.872725241481859
Dominica,2016,71.189,8802.561720413629,69606.0,102.005850396991,67.03,424.15756226,,1.4472455648926257
Channel Islands,2014,81.6,64700.742391613145,162726.0,,,,,2.427101784823108
North Macedonia,2006,73.89512195121952,3440.441105796795,1994287.0,97.4777984619141,28.62,242.60142517,,5.13702516153505
Morocco,2020,73.133,3268.0302734375,36584208.0,112.354037460932,84.1204,185.45245361,,-7.178207442467738
Singapore,2013,82.24634146341465,56967.42579403833,5399162.0,,80.9021,2102.97021484,96.5500030517578,4.817630991206755
"Iran, Islamic Rep.",2007,73.299,4687.991662659148,74602648.0,99.7476577758789,9.47,237.51042175,,8.155773518434643
"Gambia, The",2011,61.561,710.6084114681515,1983784.0,72.1906633471926,10.8703,31.05148888,,-8.130444223156587
East Asia & Pacific,2013,75.33477298640055,9522.667498414894,2267072102.0,104.620399475098,43.2,603.4899253316067,94.6176986694336,5.27368280232055
Antigua and Barbuda,2016,76.968,16556.85518015876,89969.0,107.432655305113,70.9743,817.88891602,,4.120367543806097
Cote d'Ivoire,1992,52.429,844.9022238067383,13200310.0,63.1686782836914,,,,-0.2445606106916358
Slovenia,2018,81.3780487804878,25888.04810656553,2073894.0,99.4630966186523,79.75,2169.57885742,,4.379083473311951
"Gambia, The",1999,56.466,575.4598931512156,1415779.0,71.7938003540039,0.716,,,6.399999050093015
Bolivia,2020,62.906,3099.942190535137,11816299.0,98.2369486079625,59.9401,248.69514465,93.8499984741211,-8.7378843576993
