Property Name,Portfolio Manager ID,Portfolio Manager Meter ID,Meter Name,Meter Type,Meter Consumption ID,Start Date,End Date,Usage/Quantity,Usage Units,Cost ($)
Centennial Park Conservatory,34999394,190082433,AUTO_Centennial Park Conservatory-Natural Gas,Natural Gas,8451524752,2022-01-01 00:00:00,2022-02-01 00:00:00,43382.4,cm (cubic meters),14421.55
Centennial Park Conservatory,34999394,190082433,AUTO_Centennial Park Conservatory-Natural Gas,Natural Gas,8451524753,2022-02-01 00:00:00,2022-03-01 00:00:00,34602.25,cm (cubic meters),11535.22
Centennial Park Conservatory,34999394,190082433,AUTO_Centennial Park Conservatory-Natural Gas,Natural Gas,8451524754,2022-03-01 00:00:00,2022-04-01 00:00:00,24951.37,cm (cubic meters),8649.77
Centennial Park Conservatory,34999394,190082433,AUTO_Centennial Park Conservatory-Natural Gas,Natural Gas,8451524755,2022-04-01 00:00:00,2022-05-01 00:00:00,15249.44,cm (cubic meters),5701.84
Centennial Park Conservatory,34999394,190082433,AUTO_Centennial Park Conservatory-Natural Gas,Natural Gas,8451524756,2022-05-01 00:00:00,2022-06-01 00:00:00,8852.1,cm (cubic meters),3397.25
Centennial Park Conservatory,34999394,190082433,AUTO_Centennial Park Conservatory-Natural Gas,Natural Gas,8451524757,2022-06-01 00:00:00,2022-07-01 00:00:00,5060.38,cm (cubic meters),1958.6
Centennial Park Conservatory,34999394,190082433,AUTO_Centennial Park Conservatory-Natural Gas,Natural Gas,8451524758,2022-07-01 00:00:00,2022-08-01 00:00:00,2053.88,cm (cubic meters),906.06
Centennial Park Conservatory,34999394,190082433,AUTO_Centennial Park Conservatory-Natural Gas,Natural Gas,8451524759,2022-08-01 00:00:00,2022-09-01 00:00:00,2396.31,cm (cubic meters),1170.85
Centennial Park Conservatory,34999394,190082433,AUTO_Centennial Park Conservatory-Natural Gas,Natural Gas,8451524760,2022-09-01 00:00:00,2022-10-01 00:00:00,5658.19,cm (cubic meters),2511.39
Centennial Park Conservatory,34999394,190082433,AUTO_Centennial Park Conservatory-Natural Gas,Natural Gas,8451524761,2022-10-01 00:00:00,2022-11-01 00:00:00,13035.11,cm (cubic meters),5727.29
Centennial Park Conservatory,34999394,190082433,AUTO_Centennial Park Conservatory-Natural Gas,Natural Gas,8451524762,2022-11-01 00:00:00,2022-12-01 00:00:00,22820.37,cm (cubic meters),10117.11
Charles Caccia Park,34999649,190084270,AUTO_Charles Caccia Park-Electric,Electric - Grid,8451543184,2022-01-01 00:00:00,2022-02-01 00:00:00,1177.97,kWh (thousand Watt-hours),178.56
Charles Caccia Park,34999649,190084270,AUTO_Charles Caccia Park-Electric,Electric - Grid,8451543185,2022-02-01 00:00:00,2022-03-01 00:00:00,951.82,kWh (thousand Watt-hours),150.37
Charles Caccia Park,34999649,190084270,AUTO_Charles Caccia Park-Electric,Electric - Grid,8451543186,2022-03-01 00:00:00,2022-04-01 00:00:00,867.08,kWh (thousand Watt-hours),203.4
Charles Caccia Park,34999649,190084270,AUTO_Charles Caccia Park-Electric,Electric - Grid,8451543187,2022-04-01 00:00:00,2022-05-01 00:00:00,704.41,kWh (thousand Watt-hours),134.91
Charles Caccia Park,34999649,190084270,AUTO_Charles Caccia Park-Electric,Electric - Grid,8451543188,2022-05-01 00:00:00,2022-06-01 00:00:00,487.82,kWh (thousand Watt-hours),109.38
Charles Caccia Park,34999649,190084270,AUTO_Charles Caccia Park-Electric,Electric - Grid,8451543189,2022-06-01 00:00:00,2022-07-01 00:00:00,352.24,kWh (thousand Watt-hours),90.74
Charles Caccia Park,34999649,190084270,AUTO_Charles Caccia Park-Electric,Electric - Grid,8451543190,2022-07-01 00:00:00,2022-08-01 00:00:00,363.98,kWh (thousand Watt-hours),109.92
Charles Caccia Park,34999649,190084270,AUTO_Charles Caccia Park-Electric,Electric - Grid,8451543191,2022-08-01 00:00:00,2022-09-01 00:00:00,363.98,kWh (thousand Watt-hours),111.88
Charles Caccia Park,34999649,190084270,AUTO_Charles Caccia Park-Electric,Electric - Grid,8451543192,2022-09-01 00:00:00,2022-10-01 00:00:00,366.43,kWh (thousand Watt-hours),109.14
Charles Caccia Park,34999649,190084270,AUTO_Charles Caccia Park-Electric,Electric - Grid,8451543193,2022-10-01 00:00:00,2022-11-01 00:00:00,520.07,kWh (thousand Watt-hours),95.14
Charles Caccia Park,34999649,190084270,AUTO_Charles Caccia Park-Electric,Electric - Grid,8451543194,2022-11-01 00:00:00,2022-12-01 00:00:00,688.93,kWh (thousand Watt-hours),110.69
Clover Hill Park,34999659,190084416,AUTO_Clover Hill Park-Electric,Electric - Grid,8451543232,2022-01-01 00:00:00,2022-02-01 00:00:00,273.25,kWh (thousand Watt-hours),76.95
Clover Hill Park,34999659,190084416,AUTO_Clover Hill Park-Electric,Electric - Grid,8451543233,2022-02-01 00:00:00,2022-03-01 00:00:00,230.02,kWh (thousand Watt-hours),67.29
Clover Hill Park,34999659,190084416,AUTO_Clover Hill Park-Electric,Electric - Grid,8451543234,2022-03-01 00:00:00,2022-04-01 00:00:00,235.79,kWh (thousand Watt-hours),71.92
Clover Hill Park,34999659,190084416,AUTO_Clover Hill Park-Electric,Electric - Grid,8451543235,2022-04-01 00:00:00,2022-05-01 00:00:00,206.98,kWh (thousand Watt-hours),66.33
Clover Hill Park,34999659,190084416,AUTO_Clover Hill Park-Electric,Electric - Grid,8451543236,2022-05-01 00:00:00,2022-06-01 00:00:00,199.81,kWh (thousand Watt-hours),66.36
Clover Hill Park,34999659,190084416,AUTO_Clover Hill Park-Electric,Electric - Grid,8451543237,2022-06-01 00:00:00,2022-07-01 00:00:00,194.98,kWh (thousand Watt-hours),64.56
Clover Hill Park,34999659,190084416,AUTO_Clover Hill Park-Electric,Electric - Grid,8451543238,2022-07-01 00:00:00,2022-08-01 00:00:00,208.99,kWh (thousand Watt-hours),67.66
Clover Hill Park,34999659,190084416,AUTO_Clover Hill Park-Electric,Electric - Grid,8451543239,2022-08-01 00:00:00,2022-09-01 00:00:00,224.57,kWh (thousand Watt-hours),69.73
Clover Hill Park,34999659,190084416,AUTO_Clover Hill Park-Electric,Electric - Grid,8451543240,2022-09-01 00:00:00,2022-10-01 00:00:00,234.3,kWh (thousand Watt-hours),69.81
Clover Hill Park,34999659,190084416,AUTO_Clover Hill Park-Electric,Electric - Grid,8451543241,2022-10-01 00:00:00,2022-11-01 00:00:00,252.35,kWh (thousand Watt-hours),74.03
Clover Hill Park,34999659,190084416,AUTO_Clover Hill Park-Electric,Electric - Grid,8451543242,2022-11-01 00:00:00,2022-12-01 00:00:00,253.99,kWh (thousand Watt-hours),75.71
Clydesdale Park,34999661,190084494,AUTO_Clydesdale Park-Electric,Electric - Grid,8451534231,2022-01-01 00:00:00,2022-02-01 00:00:00,3622.89,kWh (thousand Watt-hours),562.11
Clydesdale Park,34999661,190084494,AUTO_Clydesdale Park-Electric,Electric - Grid,8451534232,2022-02-01 00:00:00,2022-03-01 00:00:00,3222.79,kWh (thousand Watt-hours),523.33
Clydesdale Park,34999661,190084494,AUTO_Clydesdale Park-Electric,Electric - Grid,8451534233,2022-03-01 00:00:00,2022-04-01 00:00:00,3476.77,kWh (thousand Watt-hours),589.6
Clydesdale Park,34999661,190084494,AUTO_Clydesdale Park-Electric,Electric - Grid,8451534234,2022-04-01 00:00:00,2022-05-01 00:00:00,4742.8,kWh (thousand Watt-hours),793.57
Clydesdale Park,34999661,190084494,AUTO_Clydesdale Park-Electric,Electric - Grid,8451534235,2022-05-01 00:00:00,2022-06-01 00:00:00,5189.82,kWh (thousand Watt-hours),866.71
Clydesdale Park,34999661,190084494,AUTO_Clydesdale Park-Electric,Electric - Grid,8451534236,2022-06-01 00:00:00,2022-07-01 00:00:00,4405.75,kWh (thousand Watt-hours),738.92
Clydesdale Park,34999661,190084494,AUTO_Clydesdale Park-Electric,Electric - Grid,8451534237,2022-07-01 00:00:00,2022-08-01 00:00:00,3369.04,kWh (thousand Watt-hours),572.03
Clydesdale Park,34999661,190084494,AUTO_Clydesdale Park-Electric,Electric - Grid,8451534238,2022-08-01 00:00:00,2022-09-01 00:00:00,3067.91,kWh (thousand Watt-hours),523.32
Clydesdale Park,34999661,190084494,AUTO_Clydesdale Park-Electric,Electric - Grid,8451534239,2022-09-01 00:00:00,2022-10-01 00:00:00,3479.71,kWh (thousand Watt-hours),589.07
Clydesdale Park,34999661,190084494,AUTO_Clydesdale Park-Electric,Electric - Grid,8451534240,2022-10-01 00:00:00,2022-11-01 00:00:00,3939.55,kWh (thousand Watt-hours),661.84
Clydesdale Park,34999661,190084494,AUTO_Clydesdale Park-Electric,Electric - Grid,8451534241,2022-11-01 00:00:00,2022-12-01 00:00:00,5488.01,kWh (thousand Watt-hours),900.76
College Shaw Library,35000309,190084646,AUTO_College Shaw Library-Electric,Electric - Grid,8451537155,2022-01-01 00:00:00,2022-02-01 00:00:00,9051.66,kWh (thousand Watt-hours),1371.25
College Shaw Library,35000309,190084646,AUTO_College Shaw Library-Electric,Electric - Grid,8451537156,2022-02-01 00:00:00,2022-03-01 00:00:00,7272.31,kWh (thousand Watt-hours),1156.7
College Shaw Library,35000309,190084646,AUTO_College Shaw Library-Electric,Electric - Grid,8451537157,2022-03-01 00:00:00,2022-04-01 00:00:00,7733.19,kWh (thousand Watt-hours),1278.54
College Shaw Library,35000309,190084646,AUTO_College Shaw Library-Electric,Electric - Grid,8451537158,2022-04-01 00:00:00,2022-05-01 00:00:00,5693.17,kWh (thousand Watt-hours),947.82
College Shaw Library,35000309,190084646,AUTO_College Shaw Library-Electric,Electric - Grid,8451537159,2022-05-01 00:00:00,2022-06-01 00:00:00,4600.48,kWh (thousand Watt-hours),770.09
College Shaw Library,35000309,190084646,AUTO_College Shaw Library-Electric,Electric - Grid,8451537160,2022-06-01 00:00:00,2022-07-01 00:00:00,5019.74,kWh (thousand Watt-hours),838.14
College Shaw Library,35000309,190084646,AUTO_College Shaw Library-Electric,Electric - Grid,8451537161,2022-07-01 00:00:00,2022-08-01 00:00:00,6090.62,kWh (thousand Watt-hours),1012.45
College Shaw Library,35000309,190084646,AUTO_College Shaw Library-Electric,Electric - Grid,8451537162,2022-08-01 00:00:00,2022-09-01 00:00:00,6104.64,kWh (thousand Watt-hours),1014.72
College Shaw Library,35000309,190084646,AUTO_College Shaw Library-Electric,Electric - Grid,8451537163,2022-09-01 00:00:00,2022-10-01 00:00:00,4220.63,kWh (thousand Watt-hours),708.08
College Shaw Library,35000309,190084646,AUTO_College Shaw Library-Electric,Electric - Grid,8451537164,2022-10-01 00:00:00,2022-11-01 00:00:00,4784.44,kWh (thousand Watt-hours),799.14
College Shaw Library,35000309,190084646,AUTO_College Shaw Library-Electric,Electric - Grid,8451537165,2022-11-01 00:00:00,2022-12-01 00:00:00,6879.85,kWh (thousand Watt-hours),1121.08
College Shaw Library,35000309,190084647,AUTO_College Shaw Library-Natural Gas,Natural Gas,8451537167,2022-01-01 00:00:00,2022-02-01 00:00:00,2238.25,cm (cubic meters),901.62
College Shaw Library,35000309,190084647,AUTO_College Shaw Library-Natural Gas,Natural Gas,8451537168,2022-02-01 00:00:00,2022-03-01 00:00:00,1759.28,cm (cubic meters),723.82
College Shaw Library,35000309,190084647,AUTO_College Shaw Library-Natural Gas,Natural Gas,8451537169,2022-03-01 00:00:00,2022-04-01 00:00:00,2572.04,cm (cubic meters),1021.62
College Shaw Library,35000309,190084647,AUTO_College Shaw Library-Natural Gas,Natural Gas,8451537170,2022-04-01 00:00:00,2022-05-01 00:00:00,891.98,cm (cubic meters),437.26
College Shaw Library,35000309,190084647,AUTO_College Shaw Library-Natural Gas,Natural Gas,8451537171,2022-05-01 00:00:00,2022-06-01 00:00:00,858.21,cm (cubic meters),433.86
College Shaw Library,35000309,190084647,AUTO_College Shaw Library-Natural Gas,Natural Gas,8451537172,2022-06-01 00:00:00,2022-07-01 00:00:00,34.88,cm (cubic meters),85.53
College Shaw Library,35000309,190084647,AUTO_College Shaw Library-Natural Gas,Natural Gas,8451537173,2022-07-01 00:00:00,2022-08-01 00:00:00,170.8,cm (cubic meters),164.85
College Shaw Library,35000309,190084647,AUTO_College Shaw Library-Natural Gas,Natural Gas,8451537174,2022-08-01 00:00:00,2022-09-01 00:00:00,20.83,cm (cubic meters),97.09
College Shaw Library,35000309,190084647,AUTO_College Shaw Library-Natural Gas,Natural Gas,8451537175,2022-09-01 00:00:00,2022-10-01 00:00:00,23.5,cm (cubic meters),81.42
College Shaw Library,35000309,190084647,AUTO_College Shaw Library-Natural Gas,Natural Gas,8451537176,2022-10-01 00:00:00,2022-11-01 00:00:00,527.8,cm (cubic meters),349.26
College Shaw Library,35000309,190084647,AUTO_College Shaw Library-Natural Gas,Natural Gas,8451537177,2022-11-01 00:00:00,2022-12-01 00:00:00,855.0,cm (cubic meters),477.23
Corktown Common,34999668,190084745,AUTO_Corktown Common-Electric,Electric - Grid,8451543244,2022-01-01 00:00:00,2022-02-01 00:00:00,3441.7,kWh (thousand Watt-hours),514
Corktown Common,34999668,190084745,AUTO_Corktown Common-Electric,Electric - Grid,8451543245,2022-02-01 00:00:00,2022-03-01 00:00:00,2931.41,kWh (thousand Watt-hours),448.51
Corktown Common,34999668,190084745,AUTO_Corktown Common-Electric,Electric - Grid,8451543246,2022-03-01 00:00:00,2022-04-01 00:00:00,3004.77,kWh (thousand Watt-hours),473.85
Corktown Common,34999668,190084745,AUTO_Corktown Common-Electric,Electric - Grid,8451543247,2022-04-01 00:00:00,2022-05-01 00:00:00,2601.05,kWh (thousand Watt-hours),411.63
Corktown Common,34999668,190084745,AUTO_Corktown Common-Electric,Electric - Grid,8451543248,2022-05-01 00:00:00,2022-06-01 00:00:00,1888.86,kWh (thousand Watt-hours),316.84
Corktown Common,34999668,190084745,AUTO_Corktown Common-Electric,Electric - Grid,8451543249,2022-06-01 00:00:00,2022-07-01 00:00:00,2057.56,kWh (thousand Watt-hours),361.23
Corktown Common,34999668,190084745,AUTO_Corktown Common-Electric,Electric - Grid,8451543250,2022-07-01 00:00:00,2022-08-01 00:00:00,2152.71,kWh (thousand Watt-hours),370.77
Corktown Common,34999668,190084745,AUTO_Corktown Common-Electric,Electric - Grid,8451543251,2022-08-01 00:00:00,2022-09-01 00:00:00,2279.94,kWh (thousand Watt-hours),391.06
Corktown Common,34999668,190084745,AUTO_Corktown Common-Electric,Electric - Grid,8451543252,2022-09-01 00:00:00,2022-10-01 00:00:00,2190.31,kWh (thousand Watt-hours),373.59
Corktown Common,34999668,190084745,AUTO_Corktown Common-Electric,Electric - Grid,8451543253,2022-10-01 00:00:00,2022-11-01 00:00:00,2660.09,kWh (thousand Watt-hours),432.78
Corktown Common,34999668,190084745,AUTO_Corktown Common-Electric,Electric - Grid,8451543254,2022-11-01 00:00:00,2022-12-01 00:00:00,3365.44,kWh (thousand Watt-hours),530.22
Coronation Park - Etobicoke,34999669,190084763,AUTO_Coronation Park - Etobicoke-Electric,Electric - Grid,8451534315,2022-01-01 00:00:00,2022-02-01 00:00:00,49.36,kWh (thousand Watt-hours),46.53
Coronation Park - Etobicoke,34999669,190084763,AUTO_Coronation Park - Etobicoke-Electric,Electric - Grid,8451534316,2022-02-01 00:00:00,2022-03-01 00:00:00,46.15,kWh (thousand Watt-hours),42.44
Coronation Park - Etobicoke,34999669,190084763,AUTO_Coronation Park - Etobicoke-Electric,Electric - Grid,8451534317,2022-03-01 00:00:00,2022-04-01 00:00:00,57.82,kWh (thousand Watt-hours),48.35
Coronation Park - Etobicoke,34999669,190084763,AUTO_Coronation Park - Etobicoke-Electric,Electric - Grid,8451534318,2022-04-01 00:00:00,2022-05-01 00:00:00,61.1,kWh (thousand Watt-hours),47.41
Coronation Park - Etobicoke,34999669,190084763,AUTO_Coronation Park - Etobicoke-Electric,Electric - Grid,8451534319,2022-05-01 00:00:00,2022-06-01 00:00:00,99.79,kWh (thousand Watt-hours),54.07
Coronation Park - Etobicoke,34999669,190084763,AUTO_Coronation Park - Etobicoke-Electric,Electric - Grid,8451534320,2022-06-01 00:00:00,2022-07-01 00:00:00,60.14,kWh (thousand Watt-hours),47.24
Coronation Park - Etobicoke,34999669,190084763,AUTO_Coronation Park - Etobicoke-Electric,Electric - Grid,8451534321,2022-07-01 00:00:00,2022-08-01 00:00:00,64.24,kWh (thousand Watt-hours),49.08
Coronation Park - Etobicoke,34999669,190084763,AUTO_Coronation Park - Etobicoke-Electric,Electric - Grid,8451534322,2022-08-01 00:00:00,2022-09-01 00:00:00,65.25,kWh (thousand Watt-hours),49.26
Coronation Park - Etobicoke,34999669,190084763,AUTO_Coronation Park - Etobicoke-Electric,Electric - Grid,8451534323,2022-09-01 00:00:00,2022-10-01 00:00:00,99.91,kWh (thousand Watt-hours),52.78
Coronation Park - Etobicoke,34999669,190084763,AUTO_Coronation Park - Etobicoke-Electric,Electric - Grid,8451534324,2022-10-01 00:00:00,2022-11-01 00:00:00,275.05,kWh (thousand Watt-hours),79.01
Coronation Park - Etobicoke,34999669,190084763,AUTO_Coronation Park - Etobicoke-Electric,Electric - Grid,8451534325,2022-11-01 00:00:00,2022-12-01 00:00:00,125.03,kWh (thousand Watt-hours),57.94
Coronation Park - Etobicoke,34999669,190084764,AUTO_Coronation Park - Etobicoke-Natural Gas,Natural Gas,8451534303,2022-01-01 00:00:00,2022-02-01 00:00:00,1121.89,cm (cubic meters),523.66
Coronation Park - Etobicoke,34999669,190084764,AUTO_Coronation Park - Etobicoke-Natural Gas,Natural Gas,8451534304,2022-02-01 00:00:00,2022-03-01 00:00:00,848.73,cm (cubic meters),401.16
Coronation Park - Etobicoke,34999669,190084764,AUTO_Coronation Park - Etobicoke-Natural Gas,Natural Gas,8451534305,2022-03-01 00:00:00,2022-04-01 00:00:00,739.8,cm (cubic meters),371.42
Coronation Park - Etobicoke,34999669,190084764,AUTO_Coronation Park - Etobicoke-Natural Gas,Natural Gas,8451534306,2022-04-01 00:00:00,2022-05-01 00:00:00,419.08,cm (cubic meters),262.92
Coronation Park - Etobicoke,34999669,190084764,AUTO_Coronation Park - Etobicoke-Natural Gas,Natural Gas,8451534307,2022-05-01 00:00:00,2022-06-01 00:00:00,69.14,cm (cubic meters),156.84
Coronation Park - Etobicoke,34999669,190084764,AUTO_Coronation Park - Etobicoke-Natural Gas,Natural Gas,8451534308,2022-06-01 00:00:00,2022-07-01 00:00:00,7.35,cm (cubic meters),38.63
Coronation Park - Etobicoke,34999669,190084764,AUTO_Coronation Park - Etobicoke-Natural Gas,Natural Gas,8451534309,2022-07-01 00:00:00,2022-08-01 00:00:00,2.94,cm (cubic meters),66.58
Coronation Park - Etobicoke,34999669,190084764,AUTO_Coronation Park - Etobicoke-Natural Gas,Natural Gas,8451534310,2022-08-01 00:00:00,2022-09-01 00:00:00,0.0,cm (cubic meters),83.42
Coronation Park - Etobicoke,34999669,190084764,AUTO_Coronation Park - Etobicoke-Natural Gas,Natural Gas,8451534311,2022-09-01 00:00:00,2022-10-01 00:00:00,9.9,cm (cubic meters),64.87
Coronation Park - Etobicoke,34999669,190084764,AUTO_Coronation Park - Etobicoke-Natural Gas,Natural Gas,8451534312,2022-10-01 00:00:00,2022-11-01 00:00:00,323.39,cm (cubic meters),273.13
Coronation Park - Etobicoke,34999669,190084764,AUTO_Coronation Park - Etobicoke-Natural Gas,Natural Gas,8451534313,2022-11-01 00:00:00,2022-12-01 00:00:00,579.96,cm (cubic meters),354.67
Coronation Park - Toronto,34999670,190084928,AUTO_Coronation Park - Toronto-Electric,Electric - Grid,8451534327,2022-01-01 00:00:00,2022-02-01 00:00:00,33452.29,kWh (thousand Watt-hours),4815.83
Coronation Park - Toronto,34999670,190084928,AUTO_Coronation Park - Toronto-Electric,Electric - Grid,8451534328,2022-02-01 00:00:00,2022-03-01 00:00:00,29547.76,kWh (thousand Watt-hours),4231.21
Coronation Park - Toronto,34999670,190084928,AUTO_Coronation Park - Toronto-Electric,Electric - Grid,8451534329,2022-03-01 00:00:00,2022-04-01 00:00:00,27887.82,kWh (thousand Watt-hours),5108.52
Coronation Park - Toronto,34999670,190084928,AUTO_Coronation Park - Toronto-Electric,Electric - Grid,8451534330,2022-04-01 00:00:00,2022-05-01 00:00:00,18520.44,kWh (thousand Watt-hours),3341.68
Coronation Park - Toronto,34999670,190084928,AUTO_Coronation Park - Toronto-Electric,Electric - Grid,8451534331,2022-05-01 00:00:00,2022-06-01 00:00:00,21835.33,kWh (thousand Watt-hours),4945.5
Coronation Park - Toronto,34999670,190084928,AUTO_Coronation Park - Toronto-Electric,Electric - Grid,8451534332,2022-06-01 00:00:00,2022-07-01 00:00:00,20759.99,kWh (thousand Watt-hours),5404.69
Coronation Park - Toronto,34999670,190084928,AUTO_Coronation Park - Toronto-Electric,Electric - Grid,8451534333,2022-07-01 00:00:00,2022-08-01 00:00:00,21321.88,kWh (thousand Watt-hours),5927.06
Coronation Park - Toronto,34999670,190084928,AUTO_Coronation Park - Toronto-Electric,Electric - Grid,8451534334,2022-08-01 00:00:00,2022-09-01 00:00:00,24450.08,kWh (thousand Watt-hours),6381.89
Coronation Park - Toronto,34999670,190084928,AUTO_Coronation Park - Toronto-Electric,Electric - Grid,8451534335,2022-09-01 00:00:00,2022-10-01 00:00:00,23566.65,kWh (thousand Watt-hours),5132.37
Coronation Park - Toronto,34999670,190084928,AUTO_Coronation Park - Toronto-Electric,Electric - Grid,8451534336,2022-10-01 00:00:00,2022-11-01 00:00:00,15595.45,kWh (thousand Watt-hours),2763.19
Coronation Park - Toronto,34999670,190084928,AUTO_Coronation Park - Toronto-Electric,Electric - Grid,8451534337,2022-11-01 00:00:00,2022-12-01 00:00:00,19150.94,kWh (thousand Watt-hours),2903.82
Cudmore Creek Park,34999677,190084968,AUTO_Cudmore Creek Park-Electric,Electric - Grid,8451543268,2022-01-01 00:00:00,2022-02-01 00:00:00,132.26,kWh (thousand Watt-hours),60
